datetime,CO(GT),NMHC(GT),C6H6(GT),NOx(GT),NO2(GT)
2004-05-25 16:00:00,-0.0362670457272241,0.0312521042335266,0.0680337601252069,-0.3459381427937834,0.298880322652935
2004-05-25 17:00:00,0.4756703028730543,0.5632450097553983,0.4215021035191272,-0.0444418560149103,0.7454583084768363
2004-05-25 18:00:00,1.723788130187864,2.370148577889241,1.4091342394727275,0.2059198771598624,1.3566306533902155
2004-05-25 19:00:00,1.5612524689451124,1.6758417452462504,3.284026448791514,1.1611229028417072,1.3595623806501649
2004-05-25 20:00:00,1.5412867344055423,1.6740786936268306,3.289785991762856,1.1864450780074354,1.32715070993155
2004-05-25 21:00:00,1.4092764939601958,1.4636259670274268,3.289559940706348,1.2660926225782323,1.460815363027633
2004-05-25 22:00:00,1.2138055015089608,1.2596551609658588,3.289559940706348,0.9036144194484352,1.296907873341488
2004-05-25 23:00:00,1.1765888471586723,1.111002823613669,3.290961853837498,0.9364111457985992,1.1862993246733815
2004-05-26 00:00:00,1.1077287895124766,1.1561402048941074,3.2255565584121326,0.7436032020540181,0.7777431623215635
2004-05-26 01:00:00,1.0867785305938231,1.1715837093048722,3.2298876173386644,0.8211558467588679,0.878489209184827
2004-05-26 02:00:00,0.9809279143127588,1.1151173432702086,3.232736257231465,0.7688981104117936,0.8118764882966719
2004-05-26 03:00:00,0.868403392374466,0.9449203210044004,3.2327489478170937,0.6414352217434441,0.5412499433834308
2004-05-26 04:00:00,0.9086144403854224,0.9415174683877556,3.2327489478170937,0.7499052804964885,0.6302335592029559
2004-05-26 05:00:00,0.8976612109589641,0.9449203210044004,3.2327489478170937,0.6516027447572728,0.5041158380285603
2004-05-26 06:00:00,0.942478646769636,0.9618232373145272,3.224167335866611,0.6156694365867934,0.4244240480813843
2004-05-26 07:00:00,0.9636644984234431,0.9537421720025382,3.225458999535113,0.6176919745393277,0.4031782379290844
2004-05-26 08:00:00,1.1573347226416213,1.240844149213462,3.224167335866611,0.6569464398454943,0.5823352907095293
2004-05-26 09:00:00,1.323877626368945,1.7381301923064647,2.999741784745369,1.9000201388464284,1.19817230550509
2004-05-26 10:00:00,0.0659811676929437,0.2751238799255826,0.3695214647847272,-0.2461847731632831,0.5660290309932822
2004-05-26 11:00:00,-0.213551378679501,-0.0262995265665553,0.2551640595690471,-0.3885522683655485,0.5442723015506346
2004-05-26 12:00:00,-0.3533176518657233,-0.1311293085551682,0.099222143365847,-0.4523721800079434,0.1091377126976816
2004-05-26 13:00:00,-0.213551378679501,0.0257108624786087,0.2759563150628071,-0.5456474354852896,0.0438675243697386
2004-05-26 14:00:00,-0.3533176518657233,-0.1325883541822501,0.047241504631447,-0.5407382115127978,0.0438675243697386
2004-05-26 15:00:00,-0.3533176518657233,-0.1424364085406681,0.0680337601252069,-0.5800120032927331,-0.0214026639582042
2004-05-26 16:00:00,-0.5629670616450568,-0.2752045243612731,-0.1710771780530332,-0.6045581231551925,0.0438675243697386
2004-05-26 17:00:00,0.6965694823546783,1.1143527498858647,0.6918014249380073,0.3511539828201863,1.0272118721389971
2004-05-26 18:00:00,1.3292922605323312,1.7164633555874913,1.1700233012944878,0.5126864483901613,1.2853718535752134
2004-05-26 19:00:00,1.4178048176812588,1.810770959086484,1.1804194290413677,0.3128889131168741,1.0780090017391928
2004-05-26 20:00:00,1.3292206163483735,1.6417881294286278,0.9309123631162476,0.1862644038842567,0.9949771474774036
2004-05-26 21:00:00,0.3865780942915948,0.3841534314438874,0.1823911653408869,-0.238251105863622,0.5519862200889855
2004-05-26 22:00:00,0.0005360717286854,-0.0203527298296903,-0.046323645090473,-0.4016444561675547,0.276004484095432
2004-05-26 23:00:00,0.3451340998590414,0.3917109105317234,0.2031834208346471,-0.3160121468863959,0.3102339186699918
2004-05-27 00:00:00,-0.1771550002512134,-0.3179386100769823,-0.1918694335467932,-0.326122289749423,0.357780618918793
2004-05-27 01:00:00,-0.6427286482751944,-0.6208243128626866,-0.4933571382063134,-0.3938424036524344,0.1537462120503013
2004-05-27 02:00:00,-1.0466124468984963,-0.8219981264426409,-0.8052409706127136,-0.5704335257303768,-0.2873791461684551
2004-05-27 03:00:00,-1.2340735154492757,-0.914193162999095,-0.9403906313221536,-0.5190435705281592,-0.3908271892007511
2004-05-27 04:00:00,-1.2845496130115412,-0.9177431197201648,-0.9715790145627936,-0.5361487732632454,-0.4572259481118892
2004-05-27 05:00:00,-1.0689871338164525,-0.7906667377774921,-0.7532603318783136,-0.5854336784553467,-0.4703929922274027
2004-05-27 06:00:00,-0.6975433634996333,-0.6211281815029195,-0.5037532659531934,-0.522224423456991,-0.3443727075778396
2004-05-27 07:00:00,1.4496478250059597,1.8627482920583849,1.398738111725848,0.4878682597186793,0.315677416788142
2004-05-27 08:00:00,2.0232928090921205,2.882140453021239,2.396766375426328,0.4335959257532549,0.5704052090864369
2004-05-27 09:00:00,1.5615050563471586,1.9213093692619403,1.3675497284852078,0.4760543908114879,0.9516363188916412
2004-05-27 10:00:00,-0.1931987988694358,-0.2875900215069426,-0.2438500722811932,-0.56290957218373,-0.1719185241487708
2004-05-27 11:00:00,-0.3121562187624114,-0.3464818425792708,-0.3062268387624732,-0.5485348331389713,-0.1567775189543696
2004-05-27 12:00:00,0.0252481501482602,0.1106698238728612,0.0160531213908069,-0.3755901222630091,0.2369648058187964
2004-05-27 13:00:00,0.1029582638858034,0.1385936899497963,0.0784298878720869,-0.4244741154876302,0.1611719707809706
2004-05-27 14:00:00,-0.1588991457997028,-0.1801388288109053,-0.1294926670655132,-0.6123164663778942,-0.0757968114342401
2004-05-27 15:00:00,-0.009027260528994,0.0307971940618595,0.0576376323783269,-0.5010525710786761,0.1708693118665489
2004-05-27 16:00:00,-0.0662964555115082,0.0085442301269359,-0.004739134102953,-0.482688600648983,0.140272417171772
2004-05-27 17:00:00,1.0895151718066247,1.5032870283145638,0.9205162353693674,0.0857257651664817,1.1978436439732876
2004-05-27 18:00:00,1.7459091883638909,2.5182577334503016,1.398738111725848,0.294751541846678,1.3691948193827457
2004-05-27 19:00:00,1.3684016542541526,1.6631820932990569,0.9309123631162476,-0.0072781705899727,0.9050712874807596
2004-05-27 20:00:00,0.9195036898894624,1.0625332802666116,0.5046711254941671,-0.2325232034732321,0.6568743981969987
2004-05-27 21:00:00,0.4560499599459127,0.4270406189726054,0.2031834208346471,-0.4033403167863481,0.3137137471309573
2004-05-27 22:00:00,-0.0007976763935962,-0.0136599280266876,-0.108700411571753,-0.4594763820206263,0.1643262915329133
2004-05-27 23:00:00,0.0273853128171556,-0.0618013829790021,-0.1814733057999132,-0.4808698895767764,0.1618517025853807
2004-05-28 00:00:00,-0.347957650557964,-0.4597653719246965,-0.3686036052437533,-0.5019818149046459,-0.0056952985887976
2004-05-28 01:00:00,-0.7394542114285807,-0.634365536403625,-0.5453377769407135,-0.5111475823614656,-0.1420217781111372
2004-05-28 02:00:00,-0.7863693222997804,-0.6487779385623655,-0.5349416491938335,-0.5372074595181775,-0.2644224701533824
2004-05-28 03:00:00,-1.0418020397888827,-0.8072836412210321,-0.7844487151189536,-0.5874904497354478,-0.4010809310209772
2004-05-28 04:00:00,-1.1735762709631223,-0.8611351436652751,-0.8884099925877535,-0.5913613626501592,-0.4688316839606673
2004-05-28 05:00:00,-1.084495267198805,-0.8263332335797652,-0.8260332261064736,-0.5844307243573289,-0.503038875785095
2004-05-28 06:00:00,-0.4162798769813333,-0.4472917862957049,-0.3270190942562334,-0.416354524513962,-0.2181670113469514
2004-05-28 07:00:00,0.7767903082039843,1.15627554250154,0.8165549579005673,0.066562068248594,0.0622871773298806
2004-05-28 08:00:00,1.1839175473343977,1.5776196067555577,1.1700233012944878,0.0878779702744173,0.5476694666566315
2004-05-28 09:00:00,0.983888818482786,1.401653246672508,0.8373472133943273,0.0383215955437981,0.5287754123541197
2004-05-28 10:00:00,-0.0691707202032611,-0.1528100636207787,-0.1814733057999132,-0.4880442811472936,-0.1525920641440641
2004-05-28 11:00:00,-0.1013232970484116,-0.1331004943976554,-0.1606810503061531,-0.512716847086193,-0.1248045615835097
2004-05-28 12:00:00,0.3506465366642493,0.4747175491059048,0.3175408260503271,-0.4052194792706915,0.3075906831990695
2004-05-28 13:00:00,0.0483608971217662,0.1007875230562702,0.0784298878720869,-0.5390364330977728,0.0663476411636974
2004-05-28 14:00:00,0.2369288891414893,0.4029221387479529,0.223975676328407,-0.430441800988615,0.3482341633546332
2004-05-28 15:00:00,-0.2834345152726122,-0.1167506492302158,0.099222143365847,-0.5161920916503382,0.1091377126976816
2004-05-28 16:00:00,-0.2834345152726122,-0.1131664002669381,0.0888260156189668,-0.526010539595322,0.1526511715829769
2004-05-28 17:00:00,-0.0039019689001675,0.0954628397868581,0.1200143988596069,-0.5161920916503382,-0.1084295817287948
2004-05-28 18:00:00,0.0659811676929437,0.2559097855291281,0.2655601873159271,-0.4769182998704029,0.0873809832550339
2004-05-28 19:00:00,-0.213551378679501,-0.0883272793315328,0.0056569936439269,-0.6192857950726682,-0.1519430406140901
2004-05-28 20:00:00,-0.213551378679501,-0.149509400970233,-0.0983042838248731,-0.4474629560354514,0.1961646304682722
2004-05-28 21:00:00,-0.8424996080175017,-0.5635065011293018,-0.4517726272187933,-0.6585595868526035,-0.1736997700567378
2004-05-28 22:00:00,-0.7726164714243904,-0.5543815140354911,-0.4517726272187933,-0.692924154660047,-0.3042401467126237
2004-05-28 23:00:00,-0.0737851054932787,-0.010633328609596,-0.004739134102953,-0.5407382115127978,-0.0214026639582042
2004-05-29 00:00:00,-0.213551378679501,-0.3054765620248083,-0.2230578167874333,-0.4916459717878786,0.1961646304682722
2004-05-29 01:00:00,-0.7027333348312792,-0.596270197545098,-0.4725648827125534,-0.7125610505500146,-0.1519430406140901
2004-05-29 02:00:00,-1.0521490177968351,-0.7383053683200896,-0.6492990544095135,-0.8205639779448366,-0.5653209000243955
2004-05-29 03:00:00,-1.2617984275761684,-0.8251584152419053,-0.8260332261064736,-0.618270406111683,-0.5555550047910219
2004-05-29 04:00:00,-1.0681538952955865,-0.7784403401534149,-0.7324680763845536,-0.9531130252021182,-1.1092391360905869
2004-05-29 05:00:00,-1.2631971678032343,-0.9258608122601464,-1.0235596532971938,-1.0807528484869078,-1.761941019370016
2004-05-29 06:00:00,-1.4015647007623908,-0.920302813548422,-0.9715790145627936,-0.967840697119594,-1.4138333482876535
2004-05-29 07:00:00,-1.1220321543899463,-0.7909448300060252,-0.7636564596251936,-0.7567440663024417,-0.6523478177949861
2004-05-29 08:00:00,-1.0521490177968351,-0.7856257323888819,-0.7636564596251936,-0.7911086341098851,-0.717618006122929
2004-05-29 09:00:00,-1.1220321543899463,-0.7796286647815972,-0.7636564596251936,-0.8107455299998527,-0.913428571106758
2004-05-29 10:00:00,-0.982265881203724,-0.7721268590803098,-0.7428642041314335,-0.8156547539723447,-0.9569420299920532
2004-05-29 11:00:00,-0.982265881203724,-0.7489491492066451,-0.7116758208907935,-0.7911086341098851,-0.8699151122214626
2004-05-29 12:00:00,-0.8424996080175017,-0.5938527089295219,-0.5557339046875934,-0.7665625142474256,-0.782888194450872
2004-05-29 13:00:00,-0.982265881203724,-0.715137456229913,-0.6804874376501535,-0.8402008738348042,-1.0004554888773485
2004-05-29 14:00:00,-1.1919152909830577,-0.7854388877420851,-0.7844487151189536,-0.8794746656147395,-1.087482406647939
2004-05-29 15:00:00,-1.1220321543899463,-0.7654606120176017,-0.7428642041314335,-0.8696562176697556,-1.022212218319996
2004-05-29 16:00:00,-1.0521490177968351,-0.7027096546359121,-0.6492990544095135,-0.796017858082377,-0.7611314650082243
2004-05-29 17:00:00,-1.0521490177968351,-0.6096106580926025,-0.5973184156751135,-0.8107455299998527,-0.6741045472376337
2004-05-29 18:00:00,-0.9123827446106128,-0.5955302359715792,-0.5765261601813535,-0.742016394384966,-0.5870776294670431
2004-05-29 19:00:00,-0.7726164714243904,-0.5589619778161302,-0.4517726272187933,-0.688014930687555,-0.3695103350405666
2004-05-29 20:00:00,-0.6328501982381681,-0.4735508532923101,-0.3582074774968732,-0.5652843313752572,0.0438675243697386
2004-05-29 21:00:00,-0.7726164714243904,-0.581566517355747,-0.5037532659531934,-0.6683780347975874,-0.1519430406140901
2004-05-29 22:00:00,-0.5629670616450568,-0.3762057537758981,-0.2958307110155933,-0.6683780347975874,-0.3695103350405666
2004-05-29 23:00:00,0.4153968506584996,0.400190480084271,0.244767931822167,-0.472009075897911,0.0438675243697386
2004-05-30 00:00:00,0.4153968506584996,0.4075825872377208,0.2551640595690471,-0.4425537320629595,0.326705007124158
2004-05-30 01:00:00,-0.3533176518657233,-0.3493631234693021,-0.2334539445343132,-0.6438319149351278,-0.0649161228434995
2004-05-30 02:00:00,-1.0521490177968351,-0.6402404064215197,-0.5037532659531934,-0.8696562176697556,-0.7393747355655766
2004-05-30 03:00:00,-1.2617984275761684,-0.6414032293422122,-0.5349416491938335,-0.5841506403053094,-0.4251565501602327
2004-05-30 04:00:00,-0.9902266413656182,-0.7379021025398921,-0.6389029266626335,-0.95802224917461,-1.1962660538611771
2004-05-30 05:00:00,-1.4015647007623908,-0.8291086159968633,-0.8572216093471137,-1.0463882806794644,-1.5878871838288349
2004-05-30 06:00:00,-1.4015647007623908,-0.8601378300310738,-0.8780138648408736,-1.012023712872021,-1.4138333482876535
2004-05-30 07:00:00,-1.33168156416928,-0.8172032560261405,-0.8052409706127136,-0.9334761293121504,-1.0657256772052914
2004-05-30 08:00:00,-1.2617984275761684,-0.8555338332564494,-0.8988061203346337,-0.8745654416422476,-0.9351853005494056
2004-05-30 09:00:00,-1.2617984275761684,-0.828106266118813,-0.8676177370939936,-0.9138392334221828,-1.087482406647939
2004-05-30 10:00:00,-1.1919152909830577,-0.7908734526954748,-0.7948448428658336,-0.8843838895872314,-1.0004554888773485
2004-05-30 11:00:00,-1.2617984275761684,-0.7873445108464657,-0.7844487151189536,-0.904020785477199,-1.0004554888773485
2004-05-30 12:00:00,-1.2617984275761684,-0.7680183829163892,-0.7428642041314335,-0.9138392334221828,-1.1092391360905869
2004-05-30 13:00:00,-1.4015647007623908,-0.8781451946172798,-0.9092022480815136,-1.0022052649270372,-1.5008602660582444
2004-05-30 14:00:00,-1.4015647007623908,-0.8347342377282688,-0.8884099925877535,-0.967840697119594,-1.392076618845006
2004-05-30 15:00:00,-1.33168156416928,-0.7654606120176017,-0.7428642041314335,-0.967840697119594,-1.392076618845006
2004-05-30 16:00:00,-1.0521490177968351,-0.5928634532854791,-0.5349416491938335,-0.850019321779788,-0.717618006122929
2004-05-30 17:00:00,-1.1220321543899463,-0.7028597347026113,-0.6389029266626335,-0.850019321779788,-0.5870776294670431
2004-05-30 18:00:00,-0.8424996080175017,-0.510564406972078,-0.3789997329906333,-0.7567440663024417,-0.4347805233685096
2004-05-30 19:00:00,-0.7027333348312792,-0.4034795781240359,-0.2646423277749531,-0.7321979464399822,-0.3259968761552713
2004-05-30 20:00:00,-0.5629670616450568,-0.2338303160528559,-0.1294926670655132,-0.6094673471276845,0.0656242538123863
2004-05-30 21:00:00,-0.4232007884588346,-0.2336748334700277,-0.1606810503061531,-0.5456474354852896,0.391975195452101
2004-05-30 22:00:00,-0.6328501982381681,-0.4251359760830314,-0.3062268387624732,-0.5947396752102088,0.1526511715829769
2004-05-30 23:00:00,-1.1919152909830577,-0.6909247982452847,-0.6181106711688734,-0.9432945772571344,-1.0004554888773485
2004-05-31 00:00:00,-1.33168156416928,-0.7734811508353331,-0.7324680763845536,-1.0905712964318917,-1.7836977488126635
2004-05-31 01:00:00,-1.2617984275761684,-0.7477540027572492,-0.6804874376501535,-1.0365698327344806,-1.392076618845006
2004-05-31 02:00:00,-1.2125550390100068,-0.918060265730545,-0.9611828868159136,-1.1494819841017945,-2.2188323376656167
2004-05-31 03:00:00,-1.2612587760912266,-0.9248400343080124,-1.0339557810440738,-0.5366024959439306,-0.5138286014872356
2004-05-31 04:00:00,-1.2806765992379017,-0.9270926546135873,-1.0443519087909536,-1.0758436245144158,-1.6966708310420733
2004-05-31 05:00:00,-1.176478964233684,-0.912671347460041,-0.9403906313221536,-0.9334761293121504,-1.152752594975882
2004-05-31 06:00:00,-1.1220321543899463,-0.6252830826783206,-0.5037532659531934,-0.7665625142474256,-1.087482406647939
2004-05-31 07:00:00,-0.3533176518657233,0.0009370295771001,0.296748570556567,-0.3492784765856133,-0.5870776294670431
2004-05-31 08:00:00,1.0443450799965,1.55215507590218,1.1804194290413677,0.0483686651862314,0.4137319248947487
2004-05-31 09:00:00,0.0659811676929437,0.2663033108804247,0.5150672532410473,-0.1234541738509854,0.5877857604359299
2004-05-31 10:00:00,-0.3533176518657233,0.0497364926803001,0.286352442809687,-0.3787338204205647,0.2396780893535675
2004-05-31 11:00:00,-0.4930839250519458,-0.1451372087647663,0.1304105266064869,-0.4621906279529272,0.2831915482388628
2004-05-31 12:00:00,-0.4930839250519458,-0.0986632083668111,0.1823911653408869,-0.5456474354852896,0.2179213599109198
2004-05-31 13:00:00,-0.4232007884588346,0.0276408426896044,0.296748570556567,-0.5996488991827007,0.1961646304682722
2004-05-31 14:00:00,-0.5629670616450568,-0.0648019770642191,0.2551640595690471,-0.5603751074027654,0.2396780893535675
2004-05-31 15:00:00,-0.6328501982381681,-0.2079692038883895,0.0784298878720869,-0.6045581231551925,0.022110794927091
2004-05-31 16:00:00,-0.213551378679501,0.1025758474630048,0.4526904867597671,-0.4327352841179757,0.391975195452101
2004-05-31 17:00:00,0.625046260437833,1.1337997934523516,1.0452697683319274,-0.0841803820710501,1.0664338081741782
2004-05-31 18:00:00,0.9744619434033888,1.486806423943191,1.4195303672196078,-0.0547250382360987,1.1099472670594734
2004-05-31 19:00:00,0.2057474408791658,0.4848528524998541,0.5462556364816874,-0.4032799402830243,0.1308944421403292
2004-05-31 20:00:00,-0.7027333348312792,-0.2710579558802402,-0.0671159005842332,-0.692924154660047,-0.3042401467126237
2004-05-31 21:00:00,-0.9123827446106128,-0.5356816201360165,-0.3997919884843933,-0.7861994101373933,-0.8916718416641102
2004-05-31 22:00:00,-1.1919152909830577,-0.6724317566158979,-0.6285067989157536,-0.8745654416422476,-1.1309958655332344
2004-05-31 23:00:00,-1.0521490177968351,-0.5513779439879997,-0.5037532659531934,-0.8696562176697556,-1.1092391360905869
2004-06-01 00:00:00,-1.2617984275761684,-0.7490493704592396,-0.6908835653970335,-0.9432945772571344,-1.4138333482876535
2004-06-01 01:00:00,-1.127499292910239,-0.8543253636528714,-0.8780138648408736,-1.0856620724593995,-1.892481396025902
2004-06-01 02:00:00,-1.2167888145727497,-0.9156267069186872,-0.9715790145627936,-1.0807528484869078,-1.827211207697959
2004-06-01 03:00:00,-1.2852321279977263,-0.9213956784636486,-1.0651441642847137,-0.6139843111006044,-0.8214523094504295
2004-06-01 04:00:00,-1.316297046161771,-0.9224164564157824,-1.0443519087909536,-1.0905712964318917,-1.8707246665832544
2004-06-01 05:00:00,-1.4015647007623908,-0.9098341565957055,-0.9299945035752736,-0.9776591450645776,-1.5008602660582444
2004-06-01 06:00:00,-1.2617984275761684,-0.6438560174487661,-0.5453377769407135,-0.6438319149351278,-0.9786987594347007
2004-06-01 07:00:00,-0.4930839250519458,-0.2325419533082192,0.1200143988596069,-0.2363663252182993,-0.347753605597919
2004-06-01 08:00:00,0.4153968506584996,0.5853011939079321,0.8477433411412074,-0.0105420224836715,-0.2172132289420331
2004-06-01 09:00:00,0.1358643042860546,0.3946617831549405,0.4007098480253671,-0.0547250382360987,-0.1519430406140901
2004-06-01 10:00:00,-0.213551378679501,-0.1016711278976266,0.0680337601252069,-0.1332726217959692,-0.4565372528111572
2004-06-01 11:00:00,-0.3533176518657233,-0.1315226849838078,0.109618271112727,-0.1823648615208883,-0.5218074411391002
2004-06-01 12:00:00,-0.1436682420863899,0.116388066707053,0.4734827422535272,-0.2314571012458074,-0.4565372528111572
2004-06-01 13:00:00,0.2756305774722771,0.3901315444606861,0.4526904867597671,-0.2265478772733155,-0.4782939822538049
2004-06-01 14:00:00,-0.3533176518657233,-0.0596664734273883,0.223975676328407,-0.4670998519254191,-0.8046449238935196
2004-06-01 15:00:00,-0.4232007884588346,-0.1616820023531961,0.109618271112727,-0.4425537320629595,-0.6958612766802814
2004-06-01 16:00:00,0.2756305774722771,0.4170168454878933,0.5982362752160875,-0.2707308930257427,-0.3259968761552713
2004-06-01 17:00:00,1.0443450799965,1.357880962179351,1.1076465348132076,-0.1087265019335097,-0.0214026639582042
2004-06-01 18:00:00,0.9744619434033888,1.2256438495965676,0.8893278521287273,-0.2658216690532508,-0.3259968761552713
2004-06-01 19:00:00,1.8829427191138337,2.6494575629363366,1.721018071879128,0.0483686651862314,-0.1954564994993854
2004-06-01 20:00:00,1.1142282165896111,1.3529936080121694,0.8685355966349674,-0.0841803820710501,-0.4782939822538049
2004-06-01 21:00:00,-0.0039019689001675,0.1563289600160529,0.4526904867597671,-0.3885522683655485,-0.717618006122929
2004-06-01 22:00:00,-0.3533176518657233,-0.1294320028099949,0.0680337601252069,-0.5014644197328625,-0.7611314650082243
2004-06-01 23:00:00,0.0659811676929437,0.1218019372766269,0.1823911653408869,-0.3443692526131213,-0.6305910883523385
2004-06-02 00:00:00,-0.9123827446106128,-0.4257027824362157,-0.2230578167874333,-0.7027426026050307,-1.152752594975882
2004-06-02 01:00:00,-0.6963080011695074,-0.5846714532567077,-0.3997919884843933,-0.8254732019173285,-1.3268064305170633
2004-06-02 02:00:00,-0.9634175126894452,-0.7543417301999484,-0.6700913099032735,-0.95802224917461,-1.5661304543861874
2004-06-02 03:00:00,-0.8862071587886021,-0.7431225813456656,-0.6389029266626335,-0.6365427256086011,-0.87233758009779
2004-06-02 04:00:00,-1.157015384612545,-0.8283339959088565,-0.8468254816002337,-1.021842160817005,-1.7184275604847208
2004-06-02 05:00:00,-1.2127673057317792,-0.9098341565957055,-0.9299945035752736,-1.06111595259694,-1.892481396025902
2004-06-02 06:00:00,-1.222888192189671,-0.856279884106622,-0.8884099925877535,-1.0463882806794644,-1.9142381254685497
2004-06-02 07:00:00,-1.082524385682444,-0.7901460817315784,-0.7740525873720735,-0.9334761293121504,-1.6749141015994256
2004-06-02 08:00:00,-0.7414598320434421,-0.5752343106123308,-0.4621687549656733,-0.8107455299998527,-1.457346807172949
2004-06-02 09:00:00,-0.4637049111664922,-0.3547142699109389,-0.2958307110155933,-0.7027426026050307,-1.2397795127464726
2004-06-02 10:00:00,-0.4029852156545098,-0.2952293624493419,-0.2542462000280732,-0.746925618357458,-1.2180227833038249
2004-06-02 11:00:00,-0.4122024898422355,-0.3009843240795961,-0.2646423277749531,-0.6683780347975874,-1.0439689477626437
2004-06-02 12:00:00,-0.5158955331926957,-0.452577644703445,-0.4101881162312733,-0.7763809621924094,-1.2397795127464726
2004-06-02 13:00:00,-0.8190482339754478,-0.7034449462378618,-0.6908835653970335,-0.9923868169820534,-1.6531573721567778
2004-06-02 14:00:00,-0.8206190327087197,-0.7099009987959278,-0.6804874376501535,-1.012023712872021,-1.7401842899273685
2004-06-02 15:00:00,-0.6320728255193512,-0.5166062513655837,-0.4725648827125534,-0.9432945772571344,-1.5878871838288349
2004-06-02 16:00:00,-0.4347676586516092,-0.3267049708247113,-0.2542462000280732,-0.8696562176697556,-1.3703198894023585
2004-06-02 17:00:00,-0.5031524487751555,-0.3933135078585729,-0.3374152220031133,-0.8794746656147395,-1.4355900777303017
2004-06-02 18:00:00,-0.2830780937881419,-0.1543540844168033,-0.0879081560779931,-0.796017858082377,-1.2397795127464726
2004-06-02 19:00:00,0.2920329302390503,0.3726156714901046,0.3591253370378472,-0.4572814039804352,-0.4782939822538049
2004-06-02 20:00:00,0.0149585458025076,0.0794068365559884,0.047241504631447,-0.4818275238428948,-0.3259968761552713
2004-06-02 21:00:00,-0.4014626101310281,-0.2931175280513634,-0.2750384555218333,-0.6683780347975874,-0.6088343589096907
2004-06-02 22:00:00,-0.4451466516129276,-0.3175167559785785,-0.2750384555218333,-0.7321979464399822,-1.1092391360905869
2004-06-02 23:00:00,-0.6567766565270517,-0.5135193085903744,-0.4621687549656733,-0.8647469936972637,-1.457346807172949
2004-06-03 00:00:00,-0.6178241302452215,-0.5782910817084812,-0.4205842439781533,-0.8303824258898204,-1.2832929716317678
2004-06-03 01:00:00,-0.6045809527622188,-0.5804982384673103,-0.4621687549656733,-0.8598377697247719,-1.3268064305170633
2004-06-03 02:00:00,-0.9336749295625636,-0.7744584110622085,-0.7012796931439136,-1.016932936844513,-1.6096439132714826
2004-06-03 03:00:00,-1.2167086938821432,-0.9247144258080155,-1.0443519087909536,-0.6138643071820873,-0.8238326156959096
2004-06-03 04:00:00,-1.2166835351105674,-0.9211846140623418,-1.0027673978034335,-1.0856620724593995,-1.8707246665832544
2004-06-03 05:00:00,-1.0708229327231769,-0.8260948818936039,-0.8468254816002337,-0.8696562176697556,-1.1309958655332344
2004-06-03 06:00:00,-0.330195724439808,-0.2243336999470261,-0.1294926670655132,-0.2658216690532508,-0.8046449238935196
2004-06-03 07:00:00,0.7515623916599142,1.12093521216454,0.8893278521287273,0.0483686651862314,-0.782888194450872
2004-06-03 08:00:00,0.8931757852000703,1.0958523370268445,0.9205162353693674,-0.089089606043542,-0.282483417269976
2004-06-03 09:00:00,0.8948166036270822,1.1660464049769634,0.9828930018506477,0.0238225453237718,-0.0431593934008519
2004-06-03 10:00:00,0.149593295982043,0.2022782753730152,0.3903137202784871,-0.364006148503089,-0.3695103350405666
2004-06-03 11:00:00,-0.0913470943538784,-0.1126125965796912,-0.046323645090473,-0.4756999829348468,-0.0639726318602841
2004-06-03 12:00:00,-0.0526020862839535,-0.0945273533499661,-0.0255313895967131,-0.470212238199117,-0.1700914648151585
2004-06-03 13:00:00,0.0443799797094393,0.1209170234483277,0.0784298878720869,-0.4477974987945632,-0.1736458230881338
2004-06-03 14:00:00,-0.2142925127703859,-0.2981637528199624,-0.2854345832687133,-0.5467227140423138,-0.21416248636981
2004-06-03 15:00:00,-0.1138493662343125,-0.1527611662714087,-0.1710771780530332,-0.4896903274054042,-0.0481269962605787
2004-06-03 16:00:00,-0.0100324450913582,-0.0758747543586369,-0.0359275173435931,-0.4398385123160889,0.1331535751947911
2004-06-03 17:00:00,0.7914800317454068,1.0644155535131472,0.5462556364816874,-0.1783960427875117,0.6669148420028982
2004-06-03 18:00:00,0.6530594695940433,0.9532837822442118,0.348729209290967,-0.3385686886740663,0.3872985742414904
2004-06-03 19:00:00,1.1764417266599871,1.4289603102300492,0.8477433411412074,-0.1748551031943158,0.4937301336235952
2004-06-03 20:00:00,0.7970917707218677,0.9511275373322924,0.3279369537972071,-0.2901885321260654,0.3471887540984245
2004-06-03 21:00:00,-0.1731225989950659,-0.3369629754324355,-0.3686036052437533,-0.6383688526533003,-0.2542940512909902
2004-06-03 22:00:00,-0.255747503752105,-0.3577467296845093,-0.3686036052437533,-0.5688689053520589,-0.2263462017406775
2004-06-03 23:00:00,-0.2715618743672815,-0.3464924644753886,-0.3686036052437533,-0.5833120735975448,-0.2689822339304631
2004-06-04 00:00:00,-0.2662353792116009,-0.384429115868638,-0.2958307110155933,-0.4973883315791885,-0.1471093922271738
2004-06-04 01:00:00,-0.745461576253431,-0.634365536403625,-0.5869222879282334,-0.6504092832655821,-0.4584531171546253
2004-06-04 02:00:00,-0.8864256318960777,-0.7710350014138528,-0.7116758208907935,-0.6596062876974466,-0.5184784981995533
2004-06-04 03:00:00,-0.8223992240656864,-0.6631025727260289,-0.5973184156751135,-0.6104068534610432,-0.5491376393965655
2004-06-04 04:00:00,-0.9554393496554244,-0.7700885080584913,-0.7012796931439136,-0.6288214247939561,-0.567187963110111
