timestamp,stream,method,value,score,threshold,is_anomaly,is_weekend,dayofweek,hour,weekday,month,temperature,temp_bucket,detector
2004-11-22 19:00:00,NOx(GT),isolation_forest,5.4337873630098565,0.07223448524801568,0.03191549640367914,True,False,0,19,0,11,-1.074133032050692,low,Isolation Forest
2004-11-22 20:00:00,NOx(GT),isolation_forest,4.810315918503384,0.07335589806562004,0.03191549640367914,True,False,0,20,0,11,-1.0971984849058596,low,Isolation Forest
2004-11-22 21:00:00,NOx(GT),isolation_forest,3.170635111691086,0.06631468827945841,0.03191549640367914,True,False,0,21,0,11,-1.1433293906161948,low,Isolation Forest
2004-11-23 10:00:00,NOx(GT),isolation_forest,4.663039199328626,0.06268694510793293,0.03191549640367914,True,False,1,10,1,11,-0.8896094092093517,mid,Isolation Forest
2004-11-23 11:00:00,NOx(GT),isolation_forest,3.961020171262284,0.05984554757236693,0.03191549640367914,True,False,1,11,1,11,-0.7627494185059299,mid,Isolation Forest
2004-11-23 12:00:00,NOx(GT),isolation_forest,3.735195868527656,0.06159794676770802,0.03191549640367914,True,False,1,12,1,11,-0.5897585220921733,mid,Isolation Forest
2004-11-23 13:00:00,NOx(GT),isolation_forest,3.519190013738012,0.04865492908960567,0.03191549640367914,True,False,1,13,1,11,-0.5320948899542544,mid,Isolation Forest
2004-11-23 14:00:00,NOx(GT),isolation_forest,4.667948423301119,0.0798588420281694,0.03191549640367914,True,False,1,14,1,11,-0.5205621635266706,mid,Isolation Forest
2004-11-23 15:00:00,NOx(GT),isolation_forest,3.411187086343189,0.0641985387051267,0.03191549640367914,True,False,1,15,1,11,-0.4859639842439194,mid,Isolation Forest
2004-11-23 17:00:00,NOx(GT),isolation_forest,4.726859110971021,0.05166134157300395,0.03191549640367914,True,False,1,17,1,11,-0.5551603428094221,mid,Isolation Forest
2004-11-23 18:00:00,NOx(GT),isolation_forest,5.551608738349662,0.03552316152260271,0.03191549640367914,True,False,1,18,1,11,-0.6012912485197572,mid,Isolation Forest
2004-11-23 21:00:00,NOx(GT),isolation_forest,4.667948423301119,0.03681825823350693,0.03191549640367914,True,False,1,21,1,11,-0.9242075884921028,low,Isolation Forest
2004-11-23 22:00:00,NOx(GT),isolation_forest,3.082269080186232,0.03302529798439746,0.03191549640367914,True,False,1,22,1,11,-0.970338494202438,low,Isolation Forest
2004-11-24 00:00:00,NOx(GT),isolation_forest,2.340976260339953,0.03708993248874881,0.03191549640367914,True,False,2,0,2,11,-0.9588057677748544,low,Isolation Forest
2004-11-26 12:00:00,NOx(GT),isolation_forest,3.0233583925163288,0.03230149031984442,0.03191549640367914,True,False,4,12,4,11,-0.4052348992508328,mid,Isolation Forest
2004-11-26 13:00:00,NOx(GT),isolation_forest,3.0233583925163288,0.04362226047969109,0.03191549640367914,True,False,4,13,4,11,-0.3360385406853302,mid,Isolation Forest
2004-11-26 14:00:00,NOx(GT),isolation_forest,3.48973466990306,0.05291908838471704,0.03191549640367914,True,False,4,14,4,11,-0.3014403614025787,mid,Isolation Forest
2004-11-26 15:00:00,NOx(GT),isolation_forest,3.4062778623706977,0.03583837171511561,0.03191549640367914,True,False,4,15,4,11,-0.3014403614025787,mid,Isolation Forest
2004-11-26 16:00:00,NOx(GT),isolation_forest,4.088659994547073,0.05400690840296407,0.03191549640367914,True,False,4,16,4,11,-0.3129730878301627,mid,Isolation Forest
2004-11-26 18:00:00,NOx(GT),isolation_forest,5.6497932177995,0.09131743893668098,0.03191549640367914,True,False,4,18,4,11,-0.3360385406853302,mid,Isolation Forest
2004-11-26 19:00:00,NOx(GT),isolation_forest,3.082269080186232,0.05690343592781788,0.03191549640367914,True,False,4,19,4,11,-0.3245058142577464,mid,Isolation Forest
2004-11-26 21:00:00,NOx(GT),isolation_forest,4.501034808236393,0.0677883026227194,0.03191549640367914,True,False,4,21,4,11,-0.4398330785335842,mid,Isolation Forest
2004-11-26 22:00:00,NOx(GT),isolation_forest,2.748441850056781,0.055049832027179724,0.03191549640367914,True,False,4,22,4,11,-0.5320948899542544,mid,Isolation Forest
2004-11-29 09:00:00,NOx(GT),isolation_forest,3.4848254459305683,0.03205413825439518,0.03191549640367914,True,False,0,9,0,11,-0.8204130506438488,mid,Isolation Forest
2004-11-29 10:00:00,NOx(GT),isolation_forest,3.9561109472897913,0.05870938742646292,0.03191549640367914,True,False,0,10,0,11,-0.5320948899542544,mid,Isolation Forest
2004-11-29 11:00:00,NOx(GT),isolation_forest,4.584491615768756,0.09699787585516939,0.03191549640367914,True,False,0,11,0,11,-0.4052348992508328,mid,Isolation Forest
2004-11-29 12:00:00,NOx(GT),isolation_forest,3.7401050925001473,0.09868054450585073,0.03191549640367914,True,False,0,12,0,11,-0.3591039935404976,mid,Isolation Forest
2004-11-29 13:00:00,NOx(GT),isolation_forest,0.6276570939402767,0.037341456712514876,0.03191549640367914,True,False,0,13,0,11,0.0214759785697671,mid,Isolation Forest
2004-12-01 14:00:00,NOx(GT),isolation_forest,3.411187086343189,0.04641932539867688,0.03191549640367914,True,False,2,14,2,12,-0.5436276163818383,mid,Isolation Forest
2004-12-02 19:00:00,NOx(GT),isolation_forest,4.643402303438659,0.04643807086999474,0.03191549640367914,True,False,3,19,3,12,-0.3475712671129139,mid,Isolation Forest
2004-12-02 20:00:00,NOx(GT),isolation_forest,3.8382895719499857,0.04401018220230357,0.03191549640367914,True,False,3,20,3,12,-0.3475712671129139,mid,Isolation Forest
2004-12-13 11:00:00,NOx(GT),isolation_forest,3.3473671747007945,0.04372445265060765,0.03191549640367914,True,False,0,11,0,12,-0.7396839656507624,mid,Isolation Forest
2004-12-13 18:00:00,NOx(GT),isolation_forest,6.091623375323772,0.10733849634983117,0.03191549640367914,True,False,0,18,0,12,-0.6704876070852598,mid,Isolation Forest
2004-12-13 19:00:00,NOx(GT),isolation_forest,3.828471124005002,0.060037022476921775,0.03191549640367914,True,False,0,19,0,12,-0.7742821449335139,mid,Isolation Forest
2004-12-14 19:00:00,NOx(GT),isolation_forest,3.921746379482348,0.032286270934508754,0.03191549640367914,True,False,1,19,1,12,0.2629616194702487,mid,Isolation Forest
2004-12-15 17:00:00,NOx(GT),isolation_forest,4.90359117398073,0.0530891890247317,0.03191549640367914,True,False,2,17,2,12,0.2725349033686952,mid,Isolation Forest
2004-12-15 19:00:00,NOx(GT),isolation_forest,1.206945522694322,0.05464304780653162,0.03191549640367914,True,False,2,19,2,12,0.265581673800673,mid,Isolation Forest
2004-12-16 14:00:00,NOx(GT),isolation_forest,3.828471124005002,0.04025837495949225,0.03191549640367914,True,False,3,14,3,12,0.2746785041956606,mid,Isolation Forest
2004-12-16 16:00:00,NOx(GT),isolation_forest,4.633583855493675,0.046127332174073055,0.03191549640367914,True,False,3,16,3,12,0.2739116912164096,mid,Isolation Forest
2004-12-16 19:00:00,NOx(GT),isolation_forest,4.893772726035746,0.06699468610936632,0.03191549640367914,True,False,3,19,3,12,0.263257258209237,mid,Isolation Forest
2004-12-16 20:00:00,NOx(GT),isolation_forest,4.982138757540601,0.06446540325314032,0.03191549640367914,True,False,3,20,3,12,0.2717117782486845,mid,Isolation Forest
2004-12-16 21:00:00,NOx(GT),isolation_forest,4.90359117398073,0.06595669250025638,0.03191549640367914,True,False,3,21,3,12,0.2722331054893113,mid,Isolation Forest
2004-12-16 22:00:00,NOx(GT),isolation_forest,4.034658530849662,0.06880530485098557,0.03191549640367914,True,False,3,22,3,12,0.2687243751875232,mid,Isolation Forest
2004-12-16 23:00:00,NOx(GT),isolation_forest,3.116633647993675,0.05799820008257728,0.03191549640367914,True,False,3,23,3,12,0.2657919644513224,mid,Isolation Forest
2004-12-17 01:00:00,NOx(GT),isolation_forest,2.748441850056781,0.031926151596726626,0.03191549640367914,True,False,4,1,4,12,0.2893352786134679,mid,Isolation Forest
2004-12-23 18:00:00,NOx(GT),isolation_forest,4.177026026051927,0.04007901230596833,0.03191549640367914,True,False,3,18,3,12,-1.2009930227541137,low,Isolation Forest
2004-12-23 20:00:00,NOx(GT),isolation_forest,4.820134366448367,0.05975254573575761,0.03191549640367914,True,False,3,20,3,12,-1.408582098450622,low,Isolation Forest
2004-12-23 21:00:00,NOx(GT),isolation_forest,4.113206114409532,0.06140750882214141,0.03191549640367914,True,False,3,21,3,12,-1.397049372023038,low,Isolation Forest
2005-01-05 12:00:00,NOx(GT),isolation_forest,4.378304208924096,0.08216218217837057,0.03191549640367914,True,False,2,12,2,1,-0.6474221542300922,mid,Isolation Forest
2005-01-05 13:00:00,NOx(GT),isolation_forest,3.6271929411328334,0.06359871553747243,0.03191549640367914,True,False,2,13,2,1,-0.5782257956645895,mid,Isolation Forest
2005-01-17 18:00:00,NOx(GT),isolation_forest,4.8004974705584,0.08366783774238506,0.03191549640367914,True,False,0,18,0,1,-1.0626003056231084,low,Isolation Forest
2005-01-17 19:00:00,NOx(GT),isolation_forest,4.869226606173287,0.06569560351587656,0.03191549640367914,True,False,0,19,0,1,-1.2240584756092812,low,Isolation Forest
2005-01-18 10:00:00,NOx(GT),isolation_forest,3.980657067152251,0.05346992898877567,0.03191549640367914,True,False,1,10,1,1,-1.4777784570161243,low,Isolation Forest
2005-01-18 12:00:00,NOx(GT),isolation_forest,3.735195868527656,0.07804762731665227,0.03191549640367914,True,False,1,12,1,1,-1.5354420891540437,low,Isolation Forest
2005-01-18 13:00:00,NOx(GT),isolation_forest,3.8481080198949695,0.07173860410096544,0.03191549640367914,True,False,1,13,1,1,-1.4893111834437085,low,Isolation Forest
2005-01-18 14:00:00,NOx(GT),isolation_forest,3.853017243867461,0.06497436185060246,0.03191549640367914,True,False,1,14,1,1,-1.4893111834437085,low,Isolation Forest
2005-01-18 15:00:00,NOx(GT),isolation_forest,4.059204650712122,0.07167700340965366,0.03191549640367914,True,False,1,15,1,1,-1.5469748155816272,low,Isolation Forest
2005-01-18 16:00:00,NOx(GT),isolation_forest,4.221209041804355,0.06860613654701486,0.03191549640367914,True,False,1,16,1,1,-1.5239093627264595,low,Isolation Forest
2005-01-18 17:00:00,NOx(GT),isolation_forest,4.226118265776846,0.04541001496966868,0.03191549640367914,True,False,1,17,1,1,-1.5123766362988758,low,Isolation Forest
2005-01-21 21:00:00,NOx(GT),isolation_forest,4.721949886998529,0.07446788177854291,0.03191549640367914,True,False,4,21,4,1,-1.0395348527679409,low,Isolation Forest
2005-01-21 22:00:00,NOx(GT),isolation_forest,3.8775633637299207,0.05244601583089559,0.03191549640367914,True,False,4,22,4,1,-1.0971984849058596,low,Isolation Forest
2005-01-22 00:00:00,NOx(GT),isolation_forest,3.6271929411328334,0.056585260986091734,0.03191549640367914,True,True,5,0,5,1,-1.2817221077472,low,Isolation Forest
2005-01-22 01:00:00,NOx(GT),isolation_forest,2.8122617616991765,0.03558618403187197,0.03191549640367914,True,True,5,1,5,1,-1.2817221077472,low,Isolation Forest
2005-02-01 08:00:00,NOx(GT),isolation_forest,3.229545799360989,0.0404675607356223,0.03191549640367914,True,False,1,8,1,2,-1.766096617705719,low,Isolation Forest
2005-02-01 11:00:00,NOx(GT),isolation_forest,3.666466732912769,0.05824341521047016,0.03191549640367914,True,False,1,11,1,2,-1.4547130041609568,low,Isolation Forest
2005-02-01 12:00:00,NOx(GT),isolation_forest,3.82356190003251,0.07095166376525208,0.03191549640367914,True,False,1,12,1,2,-1.2817221077472,low,Isolation Forest
2005-02-01 13:00:00,NOx(GT),isolation_forest,2.183881093220212,0.04184582370776091,0.03191549640367914,True,False,1,13,1,2,-1.028002126340357,low,Isolation Forest
2005-02-10 20:00:00,NOx(GT),isolation_forest,3.8775633637299207,0.05461057738330455,0.03191549640367914,True,False,3,20,3,2,0.2007894965627574,mid,Isolation Forest
2005-02-11 15:00:00,NOx(GT),isolation_forest,4.00520318701471,0.054896158957822294,0.03191549640367914,True,False,4,15,4,2,0.2174211553545509,mid,Isolation Forest
2005-02-11 16:00:00,NOx(GT),isolation_forest,4.810315918503384,0.08138800702320326,0.03191549640367914,True,False,4,16,4,2,0.2174211553545509,mid,Isolation Forest
2005-02-11 17:00:00,NOx(GT),isolation_forest,4.854498934255811,0.07514205386481698,0.03191549640367914,True,False,4,17,4,2,0.2171992063310097,mid,Isolation Forest
2005-02-11 18:00:00,NOx(GT),isolation_forest,4.039567754822154,0.05786282052717073,0.03191549640367914,True,False,4,18,4,2,0.2129773355591322,mid,Isolation Forest
2005-02-11 20:00:00,NOx(GT),isolation_forest,1.977693686375552,0.0464690090855181,0.03191549640367914,True,False,4,20,4,2,0.2031781431897474,mid,Isolation Forest
2004-09-13 15:00:00,NO2(GT),isolation_forest,2.132513550863913,0.07831721916193535,0.02892317896793776,True,False,0,15,0,9,1.6360576784314964,high,Isolation Forest
2004-09-25 02:00:00,NO2(GT),isolation_forest,-2.2188323376656167,0.03303790595539147,0.02892317896793776,True,True,5,2,5,9,-0.3475712671129139,mid,Isolation Forest
2004-11-02 14:00:00,NO2(GT),isolation_forest,1.7408924208962553,0.05140311392417485,0.02892317896793776,True,False,1,14,1,11,0.8172341020730479,mid,Isolation Forest
2004-11-11 12:00:00,NO2(GT),isolation_forest,2.176027009749208,0.03751317531427201,0.02892317896793776,True,False,3,12,3,11,-0.7627494185059299,mid,Isolation Forest
2004-11-15 08:00:00,NO2(GT),isolation_forest,1.2404876437153594,0.05910321609357916,0.02892317896793776,True,False,0,8,0,11,-0.8896094092093517,mid,Isolation Forest
2004-11-16 08:00:00,NO2(GT),isolation_forest,2.001973174208027,0.04211353444633503,0.02892317896793776,True,False,1,8,1,11,-0.9588057677748544,low,Isolation Forest
2004-11-16 10:00:00,NO2(GT),isolation_forest,2.2195404686345035,0.04755201949708243,0.02892317896793776,True,False,1,10,1,11,-0.4513658049611679,mid,Isolation Forest
2004-11-16 11:00:00,NO2(GT),isolation_forest,2.371837574733037,0.08742712267727648,0.02892317896793776,True,False,1,11,1,11,-0.1053840121336545,mid,Isolation Forest
2004-11-16 12:00:00,NO2(GT),isolation_forest,1.7191356914536076,0.07387919342597493,0.02892317896793776,True,False,1,12,1,11,-0.1399821914164059,mid,Isolation Forest
2004-11-16 13:00:00,NO2(GT),isolation_forest,0.8053530548624064,0.041261285510239776,0.02892317896793776,True,False,1,13,1,11,-0.128449464988822,mid,Isolation Forest
2004-11-17 11:00:00,NO2(GT),isolation_forest,1.429339547721293,0.030576951104684724,0.02892317896793776,True,False,2,11,2,11,-0.4974967106715031,mid,Isolation Forest
2004-11-17 13:00:00,NO2(GT),isolation_forest,2.06724336253597,0.054922420609255784,0.02892317896793776,True,False,2,13,2,11,-0.4283003521060005,mid,Isolation Forest
2004-11-17 14:00:00,NO2(GT),isolation_forest,2.2195404686345035,0.03130040623447217,0.02892317896793776,True,False,2,14,2,11,-0.2207112764094923,mid,Isolation Forest
2004-11-17 17:00:00,NO2(GT),isolation_forest,3.524944235193362,0.12331233090865801,0.02892317896793776,True,False,2,17,2,11,-0.2783749085474112,mid,Isolation Forest
2004-11-17 18:00:00,NO2(GT),isolation_forest,1.7844058797815503,0.04097200708789328,0.02892317896793776,True,False,2,18,2,11,-0.5436276163818383,mid,Isolation Forest
2004-11-17 19:00:00,NO2(GT),isolation_forest,3.873051906275725,0.12097123503121787,0.02892317896793776,True,False,2,19,2,11,-0.6243567013749247,mid,Isolation Forest
2004-11-17 20:00:00,NO2(GT),isolation_forest,3.1333231052257045,0.06545289322485381,0.02892317896793776,True,False,2,20,2,11,-0.6935530599404273,mid,Isolation Forest
2004-11-17 21:00:00,NO2(GT),isolation_forest,3.416160587980124,0.07096244214026215,0.02892317896793776,True,False,2,21,2,11,-0.8896094092093517,mid,Isolation Forest
2004-11-17 22:00:00,NO2(GT),isolation_forest,1.9149462564374364,0.051788964750406286,0.02892317896793776,True,False,2,22,2,11,-0.9126748620645192,low,Isolation Forest
2004-11-17 23:00:00,NO2(GT),isolation_forest,0.761839595977111,0.0514688251331612,0.02892317896793776,True,False,2,23,2,11,-1.0049366734851894,low,Isolation Forest
2004-11-18 01:00:00,NO2(GT),isolation_forest,0.3702184660094534,0.04301080026932791,0.02892317896793776,True,False,3,1,3,11,-1.108731211333443,low,Isolation Forest
2004-11-18 08:00:00,NO2(GT),isolation_forest,2.502377951388923,0.05344427627053139,0.02892317896793776,True,False,3,8,3,11,-1.2355912020368651,low,Isolation Forest
2004-11-18 09:00:00,NO2(GT),isolation_forest,3.0245394580124665,0.05145980116610738,0.02892317896793776,True,False,3,9,3,11,-1.0971984849058596,low,Isolation Forest
2004-11-18 10:00:00,NO2(GT),isolation_forest,3.742511529619839,0.10736725423249682,0.02892317896793776,True,False,3,10,3,11,-0.8088803242162651,mid,Isolation Forest
2004-11-18 11:00:00,NO2(GT),isolation_forest,3.655484611849248,0.13275945377161724,0.02892317896793776,True,False,3,11,3,11,-0.5782257956645895,mid,Isolation Forest
2004-11-18 12:00:00,NO2(GT),isolation_forest,3.068052916897762,0.11974469507339647,0.02892317896793776,True,False,3,12,3,11,-0.3014403614025787,mid,Isolation Forest
2004-11-18 13:00:00,NO2(GT),isolation_forest,2.132513550863913,0.08604962839934671,0.02892317896793776,True,False,3,13,3,11,-0.0131222007129842,mid,Isolation Forest
2004-11-18 14:00:00,NO2(GT),isolation_forest,1.6756222325683123,0.06077081767481163,0.02892317896793776,True,False,3,14,3,11,0.0445414314249346,mid,Isolation Forest
2004-11-18 15:00:00,NO2(GT),isolation_forest,1.566838585355074,0.04785018854061862,0.02892317896793776,True,False,3,15,3,11,-0.0015894742854006,mid,Isolation Forest
2004-11-18 16:00:00,NO2(GT),isolation_forest,2.2195404686345035,0.07125548528823844,0.02892317896793776,True,False,3,16,3,11,-0.0131222007129842,mid,Isolation Forest
2004-11-18 17:00:00,NO2(GT),isolation_forest,1.3927847498138928,0.07913310329672485,0.02892317896793776,True,False,3,17,3,11,-0.0938512857060706,mid,Isolation Forest
2004-11-19 08:00:00,NO2(GT),isolation_forest,1.8279193386668455,0.07389360284709123,0.02892317896793776,True,False,4,8,4,11,-0.4283003521060005,mid,Isolation Forest
2004-11-19 10:00:00,NO2(GT),isolation_forest,1.8061626092241985,0.04956229459955275,0.02892317896793776,True,False,4,10,4,11,-0.2668421821198273,mid,Isolation Forest
2004-11-19 11:00:00,NO2(GT),isolation_forest,2.6329183280448087,0.0954964431974622,0.02892317896793776,True,False,4,11,4,11,-0.1630476442715734,mid,Isolation Forest
2004-11-19 12:00:00,NO2(GT),isolation_forest,2.001973174208027,0.0805853974787073,0.02892317896793776,True,False,4,12,4,11,-0.0938512857060706,mid,Isolation Forest
2004-11-19 13:00:00,NO2(GT),isolation_forest,1.6973789620109598,0.04917880121005502,0.02892317896793776,True,False,4,13,4,11,-0.128449464988822,mid,Isolation Forest
2004-11-19 15:00:00,NO2(GT),isolation_forest,2.43710776306098,0.06923836537988504,0.02892317896793776,True,False,4,15,4,11,-0.0131222007129842,mid,Isolation Forest
2004-11-19 16:00:00,NO2(GT),isolation_forest,2.4153510336183324,0.04035472269493334,0.02892317896793776,True,False,4,16,4,11,-0.0131222007129842,mid,Isolation Forest
2004-11-20 10:00:00,NO2(GT),isolation_forest,2.893999081356581,0.04218141877801096,0.02892317896793776,True,True,5,10,5,11,-0.7512166920783462,mid,Isolation Forest
2004-11-20 11:00:00,NO2(GT),isolation_forest,1.7844058797815503,0.06066652504520187,0.02892317896793776,True,True,5,11,5,11,-0.4167676256784165,mid,Isolation Forest
2004-11-21 00:00:00,NO2(GT),isolation_forest,2.306567386405094,0.04458499713238917,0.02892317896793776,True,True,6,0,6,11,-1.5239093627264595,low,Isolation Forest
2004-11-22 08:00:00,NO2(GT),isolation_forest,2.654675057487456,0.07582831976453208,0.02892317896793776,True,False,0,8,0,11,-1.558507542009211,low,Isolation Forest
2004-11-22 10:00:00,NO2(GT),isolation_forest,2.3500808452903894,0.0553288390227088,0.02892317896793776,True,False,0,10,0,11,-1.408582098450622,low,Isolation Forest
2004-11-22 11:00:00,NO2(GT),isolation_forest,2.80697216358599,0.09741226333637176,0.02892317896793776,True,False,0,11,0,11,-1.339385739885119,low,Isolation Forest
2004-11-22 12:00:00,NO2(GT),isolation_forest,2.4806212219462758,0.07317531800441857,0.02892317896793776,True,False,0,12,0,11,-1.2817221077472,low,Isolation Forest
2004-11-22 13:00:00,NO2(GT),isolation_forest,2.719945245815399,0.07184199140720626,0.02892317896793776,True,False,0,13,0,11,-1.2240584756092812,low,Isolation Forest
2004-11-22 14:00:00,NO2(GT),isolation_forest,2.7634587047006947,0.07689530363544816,0.02892317896793776,True,False,0,14,0,11,-1.2009930227541137,low,Isolation Forest
2004-11-22 15:00:00,NO2(GT),isolation_forest,2.80697216358599,0.1035796844272715,0.02892317896793776,True,False,0,15,0,11,-1.1663948434713622,low,Isolation Forest
2004-11-22 16:00:00,NO2(GT),isolation_forest,2.719945245815399,0.08100691812957073,0.02892317896793776,True,False,0,16,0,11,-1.1433293906161948,low,Isolation Forest
2004-11-22 18:00:00,NO2(GT),isolation_forest,2.8287288930286376,0.05587489259959577,0.02892317896793776,True,False,0,18,0,11,-1.0971984849058596,low,Isolation Forest
2004-11-22 19:00:00,NO2(GT),isolation_forest,2.937512540241876,0.0658568545586905,0.02892317896793776,True,False,0,19,0,11,-1.074133032050692,low,Isolation Forest
2004-11-22 20:00:00,NO2(GT),isolation_forest,2.80697216358599,0.06787804791822827,0.02892317896793776,True,False,0,20,0,11,-1.0971984849058596,low,Isolation Forest
2004-11-22 21:00:00,NO2(GT),isolation_forest,1.7626491503389028,0.03772460855415083,0.02892317896793776,True,False,0,21,0,11,-1.1433293906161948,low,Isolation Forest
2004-11-23 14:00:00,NO2(GT),isolation_forest,2.676431786930104,0.044927065322417525,0.02892317896793776,True,False,1,14,1,11,-0.5205621635266706,mid,Isolation Forest
2004-11-26 18:00:00,NO2(GT),isolation_forest,3.1550798346683524,0.06457218236588946,0.02892317896793776,True,False,4,18,4,11,-0.3360385406853302,mid,Isolation Forest
2004-11-26 19:00:00,NO2(GT),isolation_forest,1.3057578320433023,0.02972503375137958,0.02892317896793776,True,False,4,19,4,11,-0.3245058142577464,mid,Isolation Forest
2004-11-26 21:00:00,NO2(GT),isolation_forest,2.06724336253597,0.028972313815151196,0.02892317896793776,True,False,4,21,4,11,-0.4398330785335842,mid,Isolation Forest
2004-11-29 11:00:00,NO2(GT),isolation_forest,2.654675057487456,0.09182705048495488,0.02892317896793776,True,False,0,11,0,11,-0.4052348992508328,mid,Isolation Forest
2004-12-13 11:00:00,NO2(GT),isolation_forest,2.263053927519799,0.0528873777899842,0.02892317896793776,True,False,0,11,0,12,-0.7396839656507624,mid,Isolation Forest
2004-12-13 18:00:00,NO2(GT),isolation_forest,3.4596740468654192,0.09426580457586475,0.02892317896793776,True,False,0,18,0,12,-0.6704876070852598,mid,Isolation Forest
2004-12-13 19:00:00,NO2(GT),isolation_forest,2.328324115847742,0.030684904358148635,0.02892317896793776,True,False,0,19,0,12,-0.7742821449335139,mid,Isolation Forest
2004-12-14 17:00:00,NO2(GT),isolation_forest,3.1985932935536474,0.07644566930922958,0.02892317896793776,True,False,1,17,1,12,0.2729002723757336,mid,Isolation Forest
2004-12-15 17:00:00,NO2(GT),isolation_forest,2.5894048691595133,0.038756877137884005,0.02892317896793776,True,False,2,17,2,12,0.2725349033686952,mid,Isolation Forest
2004-12-16 14:00:00,NO2(GT),isolation_forest,2.2195404686345035,0.031219054918478206,0.02892317896793776,True,False,3,14,3,12,0.2746785041956606,mid,Isolation Forest
2004-12-16 16:00:00,NO2(GT),isolation_forest,2.741701975258047,0.04534702874992935,0.02892317896793776,True,False,3,16,3,12,0.2739116912164096,mid,Isolation Forest
2004-12-16 19:00:00,NO2(GT),isolation_forest,2.5458914102742183,0.032632703417016296,0.02892317896793776,True,False,3,19,3,12,0.263257258209237,mid,Isolation Forest
2004-12-16 20:00:00,NO2(GT),isolation_forest,2.371837574733037,0.037640550744878154,0.02892317896793776,True,False,3,20,3,12,0.2717117782486845,mid,Isolation Forest
2004-12-16 21:00:00,NO2(GT),isolation_forest,2.0237299036506746,0.04041013545750749,0.02892317896793776,True,False,3,21,3,12,0.2722331054893113,mid,Isolation Forest
2004-12-16 22:00:00,NO2(GT),isolation_forest,1.6538655031256646,0.030553614592309097,0.02892317896793776,True,False,3,22,3,12,0.2687243751875232,mid,Isolation Forest
2004-12-23 14:00:00,NO2(GT),isolation_forest,2.4806212219462758,0.049176023649945666,0.02892317896793776,True,False,3,14,3,12,-0.970338494202438,low,Isolation Forest
2004-12-23 18:00:00,NO2(GT),isolation_forest,2.981025999127171,0.06645809570517802,0.02892317896793776,True,False,3,18,3,12,-1.2009930227541137,low,Isolation Forest
2004-12-23 20:00:00,NO2(GT),isolation_forest,3.089809646340409,0.03789584823394365,0.02892317896793776,True,False,3,20,3,12,-1.408582098450622,low,Isolation Forest
2005-01-17 11:00:00,NO2(GT),isolation_forest,2.132513550863913,0.040806668518290734,0.02892317896793776,True,False,0,11,0,1,-1.1779275698989462,low,Isolation Forest
2005-01-17 18:00:00,NO2(GT),isolation_forest,3.524944235193362,0.10802982169266029,0.02892317896793776,True,False,0,18,0,1,-1.0626003056231084,low,Isolation Forest
2005-01-17 19:00:00,NO2(GT),isolation_forest,2.502377951388923,0.03218510078142567,0.02892317896793776,True,False,0,19,0,1,-1.2240584756092812,low,Isolation Forest
2005-01-18 10:00:00,NO2(GT),isolation_forest,2.719945245815399,0.0491734666504835,0.02892317896793776,True,False,1,10,1,1,-1.4777784570161243,low,Isolation Forest
2005-01-18 13:00:00,NO2(GT),isolation_forest,2.698188516372752,0.0521612887024947,0.02892317896793776,True,False,1,13,1,1,-1.4893111834437085,low,Isolation Forest
2005-01-18 14:00:00,NO2(GT),isolation_forest,2.8287288930286376,0.06494012057408038,0.02892317896793776,True,False,1,14,1,1,-1.4893111834437085,low,Isolation Forest
2005-01-18 15:00:00,NO2(GT),isolation_forest,2.893999081356581,0.0717681736556176,0.02892317896793776,True,False,1,15,1,1,-1.5469748155816272,low,Isolation Forest
2005-01-18 16:00:00,NO2(GT),isolation_forest,2.4806212219462758,0.04264081585365209,0.02892317896793776,True,False,1,16,1,1,-1.5239093627264595,low,Isolation Forest
2005-01-18 17:00:00,NO2(GT),isolation_forest,2.8287288930286376,0.03184641798156773,0.02892317896793776,True,False,1,17,1,1,-1.5123766362988758,low,Isolation Forest
2005-01-18 22:00:00,NO2(GT),isolation_forest,-0.1301863111714425,0.028937888170628923,0.02892317896793776,True,False,1,22,1,1,-0.8204130506438488,mid,Isolation Forest
2005-01-21 20:00:00,NO2(GT),isolation_forest,2.915755810799228,0.04962690707731776,0.02892317896793776,True,False,4,20,4,1,-0.9242075884921028,low,Isolation Forest
2005-01-21 21:00:00,NO2(GT),isolation_forest,2.893999081356581,0.04341001004543743,0.02892317896793776,True,False,4,21,4,1,-1.0395348527679409,low,Isolation Forest
2005-01-21 22:00:00,NO2(GT),isolation_forest,2.611161598602161,0.07776103520859634,0.02892317896793776,True,False,4,22,4,1,-1.0971984849058596,low,Isolation Forest
2005-01-21 23:00:00,NO2(GT),isolation_forest,2.110756821421265,0.05086548575346439,0.02892317896793776,True,False,4,23,4,1,-1.18946029632653,low,Isolation Forest
2005-01-22 00:00:00,NO2(GT),isolation_forest,2.458864492503628,0.06545020072145036,0.02892317896793776,True,True,5,0,5,1,-1.2817221077472,low,Isolation Forest
2005-01-22 01:00:00,NO2(GT),isolation_forest,2.306567386405094,0.058992018381402556,0.02892317896793776,True,True,5,1,5,1,-1.2817221077472,low,Isolation Forest
2005-01-22 02:00:00,NO2(GT),isolation_forest,1.9149462564374364,0.0573268976486726,0.02892317896793776,True,True,5,2,5,1,-1.3047875606023678,low,Isolation Forest
