datetime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,hour,weekday,month
2004-05-15 12:00:00,-0.28343451527261226,-0.40268413421272203,-0.28191911936493125,-0.20226556129367318,-0.06484952234370742,-0.6241950190451602,0.6688490118474197,-0.347753605597919,-0.10342939551111906,-0.5231602515769241,0.8287668285006318,-1.4802837312247126,-0.6937206353703038,12,5,5
2004-05-15 13:00:00,-0.28343451527261226,-0.5224142182242167,-0.2867743331395493,-0.2230578167874333,-0.09001122899730606,-0.6487411389076198,0.6727385182795352,-0.5000507116964525,-0.09589101145606807,-0.5685519966741013,0.8172341020730479,-1.5294095122248095,-0.7689160940649173,13,5,5
2004-05-15 14:00:00,-0.5629670616450568,-0.8687762469717547,-0.5343493047177887,-0.5141493937000734,-0.46114640213788605,-0.7665625142474256,1.162816328726087,-0.7611314650082243,-0.4150159364532265,-1.032025604508436,0.8864304606385507,-1.611285813891638,-0.8306089626533772,14,5,5
2004-05-15 15:00:00,-0.4930839250519458,-0.6592485999516391,-0.3981436319820161,-0.31662296650935323,-0.20638412227019978,-0.7812901861649013,0.8983298913422337,-0.6305910883523385,-0.27429943409227475,-0.9794667417643362,1.1286177156178099,-1.7040789557807103,-0.765424044899533,15,5,5
2004-05-15 16:00:00,-0.4930839250519458,-0.5737271113720002,-0.4209842797900797,-0.33741522200311336,-0.2284006155920986,-0.7272887224674903,0.9099984106385802,-0.5218074411391002,-0.15368528921145896,-0.8146230358851141,1.0363559041971395,-1.6440363345583693,-0.7477309957949179,16,5,5
2004-05-15 17:00:00,-0.28343451527261226,-0.3984080597837401,-0.3273147226027167,-0.2958307110155933,-0.17493198895320147,-0.6585595868526035,0.8244292691320394,-0.28248341726997606,-0.10845498488115306,-0.7333957025533234,0.8748977342109667,-1.5239510921136876,-0.7121120943079957,17,5,5
2004-05-15 18:00:00,0.13586430428605464,0.02492330868547307,0.12576024180577822,-0.03592751734359312,0.12700849088998226,-0.44255373206295956,0.330461952253372,0.1526511715829769,0.16543963578569942,-0.14808109472130268,0.6211777528041237,-1.2837806072243243,-0.6362182257803052,18,5,5
2004-05-15 19:00:00,0.2756305774722771,0.1703098392708594,0.27504201807101936,0.07842988787208692,0.2465265974945758,-0.39346149233804045,0.20599774642567628,0.21792135991091985,0.26343862850136224,-0.01668393786105314,0.5289159413834533,-1.196445885446374,-0.6087474390126137,19,5,5
2004-05-15 20:00:00,0.8346956702171663,0.7048191428936034,0.9286093006986329,0.3799175925316071,0.5453218640060598,-0.020360470428655335,-0.17517388392164185,0.8488665137477016,0.5699995800734357,0.5996881797742993,0.37899049782486416,-1.0272348620015952,-0.5586947343087686,20,5,5
2004-05-15 21:00:00,0.06598116769294372,-0.07770247761009376,-0.029358266376210442,-0.11909653931863325,0.032652090938987334,-0.3689153724755809,0.10487057919067351,0.30494827768151045,0.19056758263586937,0.11232417978355551,0.2867286864041938,-0.9508169804458886,-0.5803454391341529,21,5,5
2004-05-15 22:00:00,-0.35331765186572334,-0.07770247761009376,-0.21467949519275856,-0.15028492255927314,-0.011380895704810294,-0.7027426026050307,0.20988725285779178,-0.28248341726997606,0.13528609956549548,-0.12419070256489369,0.20599960141110743,-0.8907743592235481,-0.5992025046272293,22,5,5
2004-05-15 23:00:00,0.34551371406538833,0.27293562556642625,0.2551017888796132,0.06803376012520694,0.23080053083607666,-0.4523721800079434,-0.2451849996997207,0.04386752436973866,0.2408234763362093,0.5662416307553267,0.136803242845605,-0.7433970162232568,-0.5274990950980003,23,5,5
2004-05-16 00:00:00,0.13586430428605464,0.05485582968834673,0.04494601753115889,-0.08790815607799315,0.06410422425598564,-0.6683780347975874,-0.01181461377279123,-0.32599687615527134,0.16543963578569942,0.3631732974258501,-0.036187653568151706,-0.530518631889503,-0.5004939148856934,0,6,5
2004-05-16 01:00:00,-0.4232007884588346,-0.5181381437952347,-0.5514111374133679,-0.44137649947191343,-0.3667900021868911,-0.7272887224674903,0.3654675101424114,-0.4782939822538049,-0.12101895830623803,-0.01907297707669404,-0.16304764427157345,-0.39951654922257757,-0.5237742426549236,1,6,5
2004-05-16 02:00:00,-0.8424996080175017,-0.8901566191166645,-0.7708719186812162,-0.7012796931439136,-0.7316347486640715,-0.9678406971195939,0.8827718656137717,-1.2180227833038249,-0.3220425331075976,-0.7501189770628097,-0.1976458235543249,-0.3940581291114556,-0.5582291277533841,2,6,5
2004-05-16 03:00:00,-0.9123827446106128,-1.0440952985600147,-0.7887217861870544,-0.7428642041314335,-0.8008294419614678,-0.558173799567871,1.003346565009352,-0.4064696522171603,-0.42757990987831146,-0.8839051731387002,-0.289907634974995,-0.32309866766687073,-0.6010649308487678,3,6,5
2004-05-16 04:00:00,-1.1925327388879865,-1.3305922853018055,-0.9044251391338407,-0.9092022480815137,-1.0870438551461523,-1.021842160817005,1.590662036258791,-1.457346807172949,-0.6085011271995351,-1.1466994868591993,-0.37063671996808156,-0.27943130677789574,-0.6427367175556896,4,6,5
2004-05-16 05:00:00,-1.1919152909830575,-1.3990094761655167,-0.9145103090094753,-0.9507867590690338,-1.184545468428847,-1.012023712872021,1.6995682163580248,-1.4138333482876537,-0.661269815584892,-1.1682008397999675,-0.5666930692370058,-0.028343981666288525,-0.6716043239895353,5,6,5
2004-05-16 06:00:00,-1.1919152909830575,-1.2707272432960581,-0.9203028135484219,-0.9715790145627937,-1.241159308399444,-1.0022052649270372,1.9484966280134164,-1.3703198894023585,-0.6085011271995351,-1.0774173496056132,-0.4859639842439194,-0.039260821888532464,-0.5973400784056909,6,6,5
2004-05-16 07:00:00,-0.9123827446106128,-0.8602240981137909,-0.7888742928076082,-0.7428642041314335,-0.8008294419614678,-0.8892931135597233,0.9488934749597351,-1.1309958655332344,-0.36476004275288654,-0.6402231731433283,-0.5320948899542544,0.042615479778295946,-0.5894247669641527,7,6,5
2004-05-16 08:00:00,-0.8424996080175017,-0.6164878556618196,-0.7352842629871968,-0.6389029266626335,-0.6341331353813767,-0.8107455299998527,0.6844070375758817,-0.8916718416641102,-0.26424825535220675,-0.4180425260887245,-0.24377672926465985,-0.30126498722238326,-0.5365784229280001,8,6,5
2004-05-16 09:00:00,-0.35331765186572334,-0.30861049677511915,-0.39173322610683575,-0.3270190942562334,-0.21267454893359944,-0.5849212272652249,0.3421304715497185,-0.45653725281115726,-0.10091660082610207,-0.17197148687771172,0.09067233713526963,-0.8307317380012071,-0.6469271765541511,9,6,5
2004-05-16 10:00:00,-0.07378510549327874,-0.28295405020122744,-0.14923588714519895,-0.16068105030615312,-0.017671322368209955,-0.49164597178787867,0.4082520808956818,-0.10842958172879487,-0.06322468055084714,-0.14808109472130268,0.8172341020730479,-1.611285813891638,-0.8895081919095296,10,6,5
2004-05-16 11:00:00,-0.35331765186572334,-0.43689272964457765,-0.37939296358773694,-0.35820747749687326,-0.2472718955822976,-0.6978333786325388,0.7310811147612676,-0.3912670644832143,-0.24665869255708778,-0.6521683692215328,1.1286177156178099,-1.7259126362251977,-0.7977837004987627,11,6,5
2004-05-16 12:00:00,-0.4930839250519458,-0.41978843192864984,-0.42116595084092256,-0.37899973299063333,-0.27243360223589624,-0.7763809621924094,0.766086672650307,-0.6088343589096907,-0.2340947191320028,-0.8815161339230593,1.2785431591763992,-1.6822452753362225,-0.6001337177379985,12,6,5
2004-05-16 13:00:00,-0.8424996080175017,-0.7618743862472059,-0.7121337488303167,-0.6804874376501535,-0.7001826153470732,-0.9482038012296262,1.3534021438997461,-1.1745093244185296,-0.4702974195236004,-1.397548604501494,1.4054031498798207,-1.7040789557807103,-0.5221446197110774,13,6,5
2004-05-16 14:00:00,-0.8424996080175017,-0.5480706647981084,-0.6908809371397637,-0.6285067989157536,-0.6278427087179771,-0.9482038012296262,1.155037315861856,-1.087482406647939,-0.30947855968251264,-1.397548604501494,1.3246740648867341,-1.562160032891541,-0.32821948939338985,14,6,5
2004-05-16 15:00:00,-0.6328501982381681,-0.009285286746382541,-0.5491130535610474,-0.44137649947191343,-0.3573543621917917,-0.904020785477199,0.6610699989831887,-1.0004554888773485,-0.05568629649579615,-1.249428173131758,1.5091976877280746,-1.567618453002663,-0.14453770329416374,15,6,5
2004-05-16 16:00:00,-0.4930839250519458,0.41832215615181256,-0.363313427362882,-0.2230578167874333,-0.09001122899730606,-0.8451100978072961,0.2410033043147157,-0.5435641705817479,0.17046522515573342,-0.9675215456861317,1.4745995084453232,-1.4202411100023715,0.09222323011890729,16,6,5
2004-05-16 17:00:00,-0.14366824208638998,0.5508804634502531,-0.14180367317709738,-0.1294926670655132,0.02007123761218801,-0.7027426026050307,0.21377675928990725,-0.06491612284349958,0.2986177540916002,-0.7333957025533234,1.382337697024653,-1.3165311278910556,0.17603241008813603,17,6,5
2004-05-16 18:00:00,-0.21355137867950105,0.5252240168763613,-0.2012264059191771,-0.15028492255927314,-0.008235682373110462,-0.6831057067150631,0.12042860491913547,-0.08667285228614723,0.3363096743668551,-0.5589958398115377,0.9671595456316371,-0.934441720112523,0.23539724589967267,18,6,5
2004-05-16 19:00:00,0.4153968506584996,1.2136719999424554,0.39297107031080597,0.3903137202784871,0.5516122906694594,-0.44746295603545144,-0.3035275961814531,0.32670500712415806,0.8087150751500501,0.17205016017457803,0.8172341020730479,-0.7215633357787693,0.32688893403274755,19,6,5
2004-05-16 20:00:00,0.20574744087916585,0.5081197191604335,0.10908853487235431,-0.07751202833111319,0.07353986425108514,-0.5358289875403058,0.030969956980479173,0.17440790102562453,0.376514389327127,-0.09552223197720287,0.6096450263765397,-0.6123949335563313,0.18394772152967395,20,6,5
2004-05-16 21:00:00,-0.35331765186572334,-0.11191107304194937,-0.4588149869263607,-0.45177262721879335,-0.369935215518591,-0.6978333786325388,0.5832798703408789,-0.32599687615527134,-0.007943197480473244,-0.5661629574584603,0.5173832149558695,-0.7433970162232568,-0.09169135925801108,21,6,5
2004-05-16 22:00:00,-0.4930839250519458,-0.3641994643518845,-0.5347756456516216,-0.5661300324344735,-0.536631522098682,-0.7174702745225064,0.7972027241072309,-0.28248341726997606,-0.20645397759681586,-0.7238395456907598,0.2751959599766103,-0.7816059570011101,-0.4227376201364646,22,6,5
2004-05-16 23:00:00,-0.4930839250519458,-0.7918069072500796,-0.5383120502983342,-0.5973184156751135,-0.5680836554156803,-0.7371071704124741,1.0616891614910844,-0.36951033504056663,-0.42757990987831146,-0.9077955652951092,0.21753232783869136,-1.2073627256686177,-0.9090636672356831,23,6,5
2004-05-17 00:00:00,-0.4930839250519458,-0.8816044702587006,-0.6711563507531635,-0.6181106711688734,-0.5995357887326785,-0.7321979464399822,1.1083632386764701,-0.5435641705817479,-0.5657836175542462,-0.862403820197932,0.136803242845605,-1.3165311278910556,-1.0748196009526019,0,0,5
2004-05-17 01:00:00,-0.8424996080175017,-1.2151382757192928,-0.8059584223282279,-0.7948448428658336,-0.8951858419124626,-0.9138392334221829,1.7112367356543714,-0.9351853005494055,-0.7944479338907927,-1.2804856829350897,0.07913961070768609,-1.3492816485577872,-1.1448933875379848,1,0,5
2004-05-17 02:00:00,-1.1220321543899463,-1.4802548903161739,-0.9268823227568401,-0.9923712700565537,-1.282047081711542,-1.0463882806794644,2.524143579966509,-1.5878871838288349,-0.9678307671569654,-1.5791155848902023,-0.0015894742854006961,-1.2564885066687148,-1.115560174548755,2,0,5
2004-05-17 03:00:00,-1.1919152909830575,-1.4888070391741377,-0.9265651996384774,-1.0339557810440738,-1.3921295483210359,-0.5256990687506318,2.8819781717211344,-0.4706957592142755,-0.9753691512120164,-1.6555648397907112,-0.1169167385612385,-1.1145695837795457,-1.0815708960056787,3,0,5
2004-05-17 04:00:00,-1.266949990127566,-1.3434205085887514,-0.9268823227568401,-1.0339557810440738,-1.388984334989336,-1.0316606087619886,2.446353451324199,-1.522616995500892,-0.9703435618419824,-1.538501918224307,-0.24377672926465985,-0.9016911994457917,-1.0089362733656806,4,0,5
2004-05-17 05:00:00,-1.1220321543899463,-0.8089112049660074,-0.8230513881676007,-0.8156370983595936,-0.9172023352343615,-0.850019321779788,0.9099984106385802,-0.7611314650082243,-0.6989617358601469,-0.6545574084371737,-0.30144036140257874,-0.7706891167788662,-0.9442169621672207,5,0,5
2004-05-17 06:00:00,-0.5629670616450568,-0.47110132507643326,-0.5626355056476398,-0.45177262721879335,-0.3667900021868911,-0.5211013156228301,0.46270517094529867,-0.1736997700567378,-0.19640279885674788,-0.08835511433028016,-0.27837490854741126,-0.6833543950009159,-0.8641326346410689,6,0,5
2004-05-17 07:00:00,0.34551371406538833,0.3285245931431916,0.47182564631975565,0.31754082605032713,0.48870802403546276,-0.1087265019335097,-0.1946214160822193,0.0656242538123863,0.4443598458225859,0.45395678762020436,-0.09385128570607061,-0.8525654184456947,-0.8441115527595309,7,0,5
2004-05-17 08:00:00,-0.07378510549327874,-0.46682525064745134,-0.22094531508543844,-0.25424620002807324,-0.12146336231430437,-0.2854585649432184,0.46659467737741417,0.6965694076491681,-0.13609572641634,-0.24842074177822054,0.009943252142183247,-1.0599853826683268,-0.9265239130626056,8,0,5
2004-05-17 09:00:00,-0.21355137867950105,-0.5523467392270903,-0.3233211643666226,-0.2854345832687133,-0.16235113562640216,-0.48182752384289484,0.5793903639087634,-0.4347805233685096,-0.2366075138170198,-0.45865619275461983,0.15986869570077247,-1.2073627256686177,-0.9477090113326051,9,0,5
2004-05-17 10:00:00,-0.28343451527261226,-0.5608988880850543,-0.33662948452156366,-0.2958307110155933,-0.18122241561660113,-0.4769182998704029,0.7077440761685746,-0.347753605597919,-0.26424825535220675,-0.48493562412666974,0.448186856390367,-1.447533210557981,-0.9770422243218353,10,0,5
2004-05-17 11:00:00,-0.4232007884588346,-0.5993835579458918,-0.37967490167520934,-0.31662296650935323,-0.20638412227019978,-0.5652843313752572,0.7894237112429999,-0.3912670644832143,-0.2567098712971558,-0.6330560554964055,0.6673086585144586,-1.5785352932249066,-0.9637724374933739,11,0,5
2004-05-17 12:00:00,-0.14366824208638998,-0.3855798364967943,-0.11235510716690385,-0.1294926670655132,0.023216450943887842,-0.5358289875403058,0.48604220953799165,-0.28248341726997606,-0.07076306460589812,-0.4156534868730836,0.771103196362713,-1.6276610742250037,-0.9486402244433745,12,0,5
2004-05-17 13:00:00,-0.28343451527261226,-0.5780031858009821,-0.2780428598264832,-0.23345394453431328,-0.09630165566070571,-0.6045581231551925,0.6416224668226113,-0.4782939822538049,-0.18886441480169688,-0.7310066633376825,0.8518322813557992,-1.6986205356695883,-0.9775078308772198,13,0,5
2004-05-17 14:00:00,-0.4232007884588346,-0.5737271113720002,-0.3491542567016748,-0.2958307110155933,-0.17807720228490131,-0.6585595868526035,0.7894237112429999,-0.5218074411391002,-0.2793250234623087,-0.8432915064728048,0.9094959134937182,-1.7313710563363198,-0.9886823882064504,14,0,5
2004-05-17 15:00:00,-0.28343451527261226,-0.5908314090879279,-0.3774877067556362,-0.37899973299063333,-0.28186924223099574,-0.5358289875403058,0.8905508784780027,-0.23896995838468077,-0.3396320959027166,-0.8552367025510094,0.8518322813557992,-1.7477463166696852,-1.0501424535172181,15,0,5
2004-05-17 16:00:00,-0.28343451527261226,-0.4240645063576318,-0.28973143239152516,-0.24385007228119324,-0.10888250898750504,-0.49164597178787867,0.7427496340576141,-0.32599687615527134,-0.1838388254316629,-0.7095053103969144,0.8402995549282154,-1.7040789557807103,-0.9979945193141425,16,0,5
2004-05-17 17:00:00,0.20574744087916585,-0.05632210546518401,0.39400688831843433,0.21357954858152708,0.3817707707576685,-0.5063736437053543,0.2993459007964481,-0.10842958172879487,0.13528609956549548,-0.2675330555033477,0.9556268192040531,-1.8296226183365136,-1.0899518140026017,17,0,5
2004-05-17 18:00:00,0.6949293970309441,0.1446533926969677,1.0213260005497704,0.44229435901288716,0.6050809173083564,-0.3689153724755809,0.0659755148695186,0.2396780893535675,0.36646321058705905,-0.07640991825207566,0.6788413849420426,-1.6822452753362225,-1.0843645353379863,18,0,5
2004-05-17 19:00:00,0.9045788068102776,0.40977000729384866,1.141360019582287,0.6710091694442474,0.8126649972005453,-0.2854585649432184,-0.112941781007794,0.32670500712415806,0.5951275269236056,0.27238980723149586,0.5865795735213722,-1.6276610742250037,-1.0834333222272172,19,0,5
2004-05-17 20:00:00,0.625046260437833,-0.10763499861296742,0.7501619953275104,0.14080665435336692,0.3031404374651728,-0.3345508046681375,0.2448928107468312,0.26143481879621516,0.11769653677037652,0.12426937586176001,0.41358867710761554,-1.452991630669103,-1.0075394536995268,20,0,5
2004-05-17 21:00:00,-0.6328501982381681,-0.7490461629602602,-0.5690785555397684,-0.5141493937000734,-0.45171076214278655,-0.8156547539723447,0.9605619942560816,-0.6305910883523385,-0.37229842680793757,-0.8146230358851141,0.3097941392593617,-1.3329063882244214,-0.956788339162605,21,0,5
2004-05-17 22:00:00,-0.6328501982381681,-0.6635246743806211,-0.541968775389002,-0.44137649947191343,-0.3604995755234915,-0.8303824258898204,0.7349706211933831,-0.8046449238935196,-0.2516842819271218,-0.7596751339253733,0.2867286864041938,-1.1909874653352521,-0.832704192152608,22,0,5
2004-05-17 23:00:00,-0.5629670616450568,-0.496757771650325,-0.497128898767933,-0.4101881162312733,-0.32590222887479336,-0.7812901861649013,0.6338434539583803,-0.6523478177949861,-0.14865969984142496,-0.4825465849110288,0.20599960141110743,-1.0599853826683268,-0.7651912416218404,23,0,5
2004-05-18 00:00:00,-0.7726164714243904,-0.8773283958297187,-0.72785365146032,-0.6389029266626335,-0.6341331353813767,-0.9089300094496909,1.0344626164662758,-0.9786987594347007,-0.44014388330339643,-0.8289572711789595,0.18293414855593995,-1.043610122334961,-0.7749689792849173,0,1,5
2004-05-18 01:00:00,-1.1919152909830575,-1.198033978003365,-0.9125557885557246,-0.9299945035752737,-1.1530933351118489,-0.9923868169820534,1.7540213064076418,-1.1092391360905867,-0.5331172866490252,-0.9794667417643362,0.2751959599766103,-0.9999427614459859,-0.6466943732764588,1,1,5
2004-05-18 02:00:00,-1.2617984275761684,-1.2365186478642025,-0.9203028135484219,-0.9715790145627937,-1.2380140950677443,-1.021842160817005,1.8862645250995684,-1.3050497010744155,-0.5883987697193991,-1.0630831143117678,0.18293414855593995,-0.8798575190013042,-0.6138691111218443,2,1,5
2004-05-18 03:00:00,-1.3316815641692799,-1.3134879875858776,-0.926775508603207,-1.0547480365378339,-1.4298721083014339,-0.4892206491475379,2.286883687607464,-0.40344281230179563,-0.666295404954926,-1.395159565285853,0.32132686568694524,-0.9671922407792545,-0.5617211769187688,3,1,5
2004-05-18 04:00:00,-1.297404037489383,-1.2279664990062387,-0.9258608122601464,-1.0235596532971938,-1.3480965616772382,-1.0954805204043836,1.9251595894207234,-1.892481396025902,-0.613526716569569,-1.395159565285853,-0.013122200712984231,-0.5796444128895999,-0.5228430295441542,4,1,5
2004-05-18 05:00:00,-1.1220321543899463,-0.9243652145485202,-0.8317311713051624,-0.8572216093471137,-1.0052683085219567,-0.9825683690370696,1.2833910281216674,-1.5878871838288349,-0.3446576852727506,-1.0391927221553587,-0.16304764427157345,-0.3285570877779927,-0.4651078166764635,5,1,5
2004-05-18 06:00:00,-0.8424996080175017,-0.4155123574996679,-0.6433391156937217,-0.5245455214469534,-0.47372725546468536,-0.8352916498623123,0.4121415873277973,-1.2180227833038249,-0.028045554960609204,-0.29142344765975675,-0.15151491784398952,-0.29034814700013967,-0.42064239063723385,6,1,5
2004-05-18 07:00:00,0.4153968506584996,1.1067701392179068,0.390621433635086,0.8269510856474475,0.947909170463638,-0.22654787727331552,-0.7663788616031966,-0.347753605597919,1.1856342779025995,1.113331611137093,-0.15151491784398952,-0.2248471056666768,-0.3680288498787735,7,1,5
2004-05-18 08:00:00,3.0709560411967236,2.676089454654283,3.318901100673447,2.8645921240359287,2.429304649694258,0.5294726144904385,-1.3264677878278273,0.6312992193212251,2.7812589028883914,2.391467591504975,0.04454143142493467,-0.5960196732229655,-0.47581676745030926,8,1,5
2004-05-18 09:00:00,0.7648125336240554,0.8844142689108453,0.9516648587669425,0.3383330815440871,0.5075793040256618,-0.06454348618108252,-0.41243377628068684,0.1091377126976816,0.6579473940490305,1.187391826821961,0.21753232783869136,-0.6833543950009159,-0.38292825965108096,9,1,5
2004-05-18 10:00:00,0.20574744087916585,0.40977000729384866,0.3147854906211396,0.09922214336584703,0.27168830414817446,-0.19218330946587217,-0.12072079387202499,0.1961646304682722,0.381539978697161,0.7836441993786487,0.7941686492178804,-1.2892390273354462,-0.4716263084518478,10,1,5
2004-05-18 11:00:00,-0.14366824208638998,0.08051227626223843,-0.1118790447710711,-0.03592751734359312,0.12386327755828241,-0.48182752384289484,0.11264959205490449,-0.15194304061409017,0.2659514231863792,0.14815976801816902,1.0363559041971395,-1.5184926720025658,-0.5521762425333844,11,1,5
2004-05-18 12:00:00,0.4153968506584996,0.5337761657343253,0.5333852115429187,0.4215021035191272,0.5862096373181575,-0.3738245964480728,-0.23351648040337422,0.2831915482388628,0.5951275269236056,0.3249486699755957,1.336206791314318,-1.6713284351139788,-0.5244726524880005,12,1,5
2004-05-18 13:00:00,0.5551631238447217,0.6064694310270184,0.6609192049153231,0.5878401474692073,0.7371798772397493,-0.3198231327506618,-0.3463121669347235,0.34846173656680574,0.6805625462141834,0.3512281013476456,1.440001329162572,-1.720454216114076,-0.5114356689372314,13,1,5
2004-05-18 14:00:00,-0.07378510549327874,0.2686595511374443,0.0075762640591636845,0.12001439885960698,0.2842691574749738,-0.5751027793202411,-0.027372639501253196,-0.08667285228614723,0.414206309602382,-0.21019611432796612,1.4054031498798207,-1.660411594891735,-0.43577460368723336,14,1,5
2004-05-18 15:00:00,0.13586430428605464,0.379837486290975,0.4221582094812029,0.25516405956904714,0.42580375740146614,-0.5161920916503382,-0.16350536462529539,0.3702184660094534,0.38907836275221197,-0.08357703589899837,1.5899267727211615,-1.7313710563363198,-0.37873780065261947,15,1,5
2004-05-18 16:00:00,-0.14366824208638998,0.16603376484187746,-0.1043011460036293,-0.1294926670655132,0.016926024280488183,-0.6978333786325388,0.1437656435118284,-0.10842958172879487,0.18805478795085237,-0.6641135652997373,1.532263140583242,-1.6986205356695883,-0.37478014493185025,16,1,5
2004-05-18 17:00:00,0.625046260437833,0.9699357574904843,1.170111661011853,0.8269510856474475,0.9510543837953378,-0.4769182998704029,-0.4824448920587657,0.4354886543373963,0.9418931934559509,0.3345048268381593,1.440001329162572,-1.6440363345583693,-0.3712880957664659,17,1,5
2004-05-18 18:00:00,1.6034101727413894,1.3847149771017335,2.103729446917271,1.1804194290413677,1.243559223643422,-0.08418038207105016,-0.6263566300470388,1.0881905376168257,1.2308645822329054,0.8887619248668484,1.0478886306247235,-1.41478268989125,-0.393870013702619,18,1,5
2004-05-18 19:00:00,1.813059582520723,1.3718867538147876,2.5948511275391333,1.4715110059540077,1.4700145835258098,-0.030178918373639153,-0.7391523165783881,1.131703996502121,1.431888157034265,1.2925095523101606,0.8518322813557992,-1.2892390273354462,-0.41202866936261856,19,1,5
2004-05-18 20:00:00,0.9045788068102776,0.48246327258654187,1.0836214067833032,0.4630866145066473,0.6208069839668556,-0.3149139087781699,-0.2879695704529911,0.5442723015506346,0.6328194471988605,0.5519073954614813,0.6096450263765397,-1.1254864240017894,-0.4557956855687714,20,1,5
2004-05-18 21:00:00,0.20574744087916585,0.1703098392708594,0.3214765526308126,0.09922214336584703,0.2685430908164746,-0.49164597178787867,-0.050709678093946144,0.26143481879621516,0.376514389327127,0.28911308174098216,0.436654129962783,-0.9399001402236451,-0.415520718528003,21,1,5
2004-05-18 22:00:00,-0.6328501982381681,-0.16322396618973278,-0.40891743952794496,-0.27503845552183337,-0.146625068967903,-0.850019321779788,0.330461952253372,-0.7611314650082243,0.04985108027491764,-0.27708921236591133,0.3097941392593617,-0.7706891167788662,-0.36593362037954275,22,1,5
2004-05-18 23:00:00,-0.28343451527261226,-0.15467181733176888,-0.36226772000369567,-0.31662296650935323,-0.20323890893849994,-0.6438319149351278,0.22544527858625374,-0.3042401467126237,0.0222103387397307,-0.1624153300151481,0.20599960141110743,-0.6560622944453064,-0.3666320302126198,23,1,5
2004-05-19 00:00:00,-0.6328501982381681,-0.2145368593375162,-0.547812741183278,-0.37899973299063333,-0.2787240288992959,-0.8254732019173285,0.13209712421548195,-0.5653209000243955,0.11015815271532553,-0.028629133939257645,0.10220506356285357,-0.4158918095559431,-0.24580712909031502,0,2,5
2004-05-19 01:00:00,-0.9822658812037239,-0.766150460676188,-0.7877017178874628,-0.7428642041314335,-0.7913938019663682,-0.9531130252021182,0.7271916083291521,-0.9134285711067579,-0.22906912976196883,-0.4443219574607744,0.09067233713526963,-0.3831412888892117,-0.23277014553954625,1,2,5
2004-05-19 02:00:00,-1.1220321543899463,-0.932917363406484,-0.8391343581950799,-0.8676177370939936,-1.0147039485170561,-0.9678406971195939,1.0461311357626224,-0.9786987594347007,-0.32958091716264865,-0.551828722164615,-0.0015894742854006961,-0.2685144665556518,-0.23090771931800777,2,2,5
2004-05-19 03:00:00,-1.2617984275761684,-1.1595493081425274,-0.9246477413610517,-0.9923712700565537,-1.2726114417164422,-0.6143052204557398,1.5517669719376361,-0.49375169765157956,-0.5054765451138383,-1.0248584868615134,0.03300870499735073,-0.34493234811135864,-0.2648969978610837,3,2,5
2004-05-19 04:00:00,-1.1918633656111262,-1.1681014570004913,-0.9136921025201574,-0.9507867590690338,-1.1876906817605468,-1.0071144888995291,1.5012033883201348,-1.2615362421891203,-0.41752873113824346,-0.9173517221576728,-0.24377672926465985,0.042615479778295946,-0.2614049486956993,4,2,5
2004-05-19 05:00:00,-1.2617984275761684,-1.1595493081425274,-0.9136921025201574,-0.9507867590690338,-1.1876906817605468,-1.012023712872021,1.5323194397770588,-1.392076618845006,-0.4527078567284814,-1.0153023299989496,-0.16304764427157345,-0.0774697626663855,-0.26350017819493005,5,2,5
2004-05-19 06:00:00,-0.9822658812037239,-0.5951074835169099,-0.6463695151857175,-0.5869222879282334,-0.5523575887571811,-0.9432945772571343,0.6143959217978029,-1.2180227833038249,-0.09086542208603408,-0.5804971927523057,-0.2322440028370763,0.08082442055614937,-0.22788127670800767,6,2,5
2004-05-19 07:00:00,0.6949293970309441,1.2350523720873652,0.9951386313519607,0.9932891295975274,1.0862985570584305,-0.3198231327506618,-0.8052739259243514,-0.347753605597919,1.3715810845938572,1.0559946699617113,-0.2322440028370763,0.15178388200073384,-0.16944765400724013,7,2,5
2004-05-19 08:00:00,2.8613066314173903,2.5520832962138065,3.261171461545321,2.635877313604569,2.2814796231043664,0.40183279120564885,-1.3031307492351343,0.9794068904035875,2.6304912217873717,2.3054621797419026,0.02147597856976719,-0.20847184533331128,-0.1608339327326249,8,2,5
2004-05-19 09:00:00,1.7431764459276113,1.521549358829156,2.44043842604056,1.1076465348132076,1.1806549570094254,0.27419296792085923,-0.778047380899543,1.196974184830064,1.2760948865632114,1.5361915523055325,0.29826141283177776,-0.5196017916672591,-0.11334206408339537,9,2,5
2004-05-19 10:00:00,0.34551371406538833,0.6107455054560004,0.43272369966792434,0.21357954858152708,0.3786255574259687,-0.27564011699823465,-0.2062899353785658,0.5225155721079869,0.5348204544831977,0.6856935915373717,0.9210286399213017,-1.1855290452241303,-0.18760630966723948,10,2,5
2004-05-19 11:00:00,-0.0039019689001675104,0.15748161598391355,0.10601633455641198,0.01605312139080691,0.1836223308605792,-0.4130983882280081,-0.046820171661830653,0.26143481879621516,0.35641203184699105,0.16727208174329622,1.070954083479891,-1.3274479681132993,-0.21856914560031585,11,2,5
